word,text_index,tag,freq,lemma,is_new_paragraph,sentence_number,completed_words
buena,2,AQ0FS0,1169,bueno,0,62,
estación,2,NCFS000,300,estacion,0,62,
Las,2,DA0FP0,51322,el,1,63,
pequeñas,2,AQ0FP0,340,pequenio,0,63,
y,2,CC,140290,y,0,63,
rápidas,2,AQ0FP0,45,rapido,0,63,
partes,2,NCFP000,483,parte,0,63,
del,2,SPS00,49116,de,0,63,[de de de se de de]
rostro,2,NCMS000,727,rostro,0,63,[día encuentro encuentro todo relato sermón recuerdo amor rostro follaje cráneo drama cuento otoño cuerpo día]
de,2,SPS00,262147,de,0,63,[de de de de se de de de eran se de de de de de componían inmóvil]
Inés,2,AQ0MS0,60,ines,0,63,
que,2,PR0CN000,95340,que,0,63,
me,2,PP1CS000,18401,me,0,63,
había,2,VAII1S0,10950,haber,0,63,
mostrado,2,VMP00SM,82,mostrar,0,63,
aquella,2,DD0FS0,1956,aquel,0,63,[no esa siempre eran no su como se la muchas fueron su el eran ese]
noche,2,NCFS000,2271,noche,0,63,[vez vez noche noche noche noche noche conversación noche noche noche]
Bob,2,NCMS000,8,bob,0,63,[eran eran por de eran sombría en Bob desaparecían se]
aunque,2,CC,4444,aunque,0,63,
dirigidas,2,VMP00PF,41,dirigir,0,63,
contra,2,SPS00,2857,contra,0,63,
mí,2,PP1CSO00,2066,mi,0,63,
unidas,2,VMP00PF,33,unir,0,63,
a,2,SPS00,91082,a,0,63,
la,2,DA0FS0,184190,el,0,63,
agresión,2,NCFS000,94,agresion,0,63,
participaban,2,VMII3P0,13,participar,0,63,
del,2,SPS00,49116,de,0,63,
entusiasmo,2,NCMS000,231,entusiasmo,0,63,
y,2,CC,140290,y,0,63,
el,2,DA0MS0,139088,el,0,63,
candor,2,NCMS000,10,candor,0,63,
de,2,SPS00,262147,de,0,63,
la,2,DA0FS0,184190,el,0,63,
muchacha,2,NCFS000,360,muchacho,0,63,[noche joven misma idea muchacha noche noche velada noche conversación velada noche]
Pero,2,CC,18593,pero,0,64,
cómo,2,PT000000,1,como,0,64,
hablar,2,VMN0000,1143,hablar,0,64,
a,2,SPS00,91082,a,0,64,
Inés,2,AQ0MS0,60,ines,0,64,
cómo,2,PT000000,1,como,0,64,
tocarla,2,VMN0000,24,tocar,0,64,
convencerla,2,VMN0000,18,convencer,0,64,
a,2,SPS00,91082,a,0,64,[de de de no de de de a de de]
través,2,NCMS000,11,traves,0,64,[que estar ella ella que que ser que casarse que Inés que fuerza que casarse ella]
de,2,SPS00,262147,de,0,64,[de de de de de de de de de de]
la,2,DA0FS0,184190,el,0,64,
repentina,2,AQ0FS0,62,repentino,0,64,[palabra mirada ternura palabra palabra palabra palabra compleja palabra sonrisa palabra manipulación caricia palabra palabra caricia]
mujer,2,NCFS000,2745,mujer,0,64,[mirada angustia situación mirada embestida y necesidad charla risa charla entrega revelación necesidad distancia proposición]
apática,2,AQ0FS0,3,apatico,0,64,[que que que que que que que inasible que que invencible que que que niña era que]
de,2,SPS00,262147,de,0,64,
las,2,DA0FP0,51322,el,0,64,
dos,2,NCMP000,5961,do,0,64,
últimas,2,AO0FP0,99,ultimo,0,64,
entrevistas,2,NCFP000,45,entrevista,0,64,
Cómo,2,PT000000,1,como,0,65,
reconocerla,2,VMN0000,10,reconocer,0,65,
o,2,CC,18439,o,0,65,
siquiera,2,RG,306,siquiera,0,65,
evocarla,2,VMN0000,2,evocar,0,65,[mirarla sentirla mirarla descifrarla amarla imaginarla verla pensarla verla]
mirando,2,VMG0000,375,mirar,0,65,[por si sin cuando para para sin sin ante si distante]
a,2,SPS00,91082,a,0,65,[a su si a sus sus a sus su sus sus a a a]
la,2,DA0FS0,184190,el,0,65,[Bob Bob su sus koala ese la su la]
mujer,2,NCFS000,2745,mujer,0,65,[cara imagen pared luna mujer cara]
de,2,SPS00,262147,de,0,65,[y que de que que que que que hombre a bailar que que hermosa que que]
largo,2,AQ0MS0,556,largo,0,65,[aquella mis facciones Bob ese la mis mis aspecto mis mis mis su mi largo las la mi]
cuerpo,2,NCMS000,1892,cuerpo,0,65,[pelo y cabello pelo y cabello y pelo cabello y vestido cabello cabello que cabello]
rígido,2,AQ0MS0,41,rigido,0,65,[que frente delgado aparecer que esbelto blanco parada esbelto esbelto y como]
en,2,SPS00,116148,en,0,65,
el,2,DA0MS0,139088,el,0,65,
sillón,2,NCMS000,155,sillon,0,65,
de,2,SPS00,262147,de,0,65,
su,2,DP3CS0,39487,su,0,65,[la cuero plumas pana la la la cuero la la]
casa,2,NCFS000,3385,casa,0,65,[casa casa habitación casa casa casa oficina casa cuarto casa casa recamara habitación]
y,2,CC,140290,y,0,65,[acogedora a recostada si grande gélida apoyada en sentada o]
en,2,SPS00,116148,en,0,65,
el,2,DA0MS0,139088,el,0,65,
banco,2,NCMS000,237,banco,0,65,
de,2,SPS00,262147,de,0,65,
la,2,DA0FS0,184190,el,0,65,
plaza,2,NCFS000,532,plaza,0,65,[plaza plaza plaza plaza plaza plaza plaza plaza plaza plaza plaza plaza plaza plaza iglesia plaza]
de,2,SPS00,262147,de,0,65,
una,2,DI0FS0,43026,uno,0,65,
igual,2,AQ0CS0,525,igual,0,65,
rigidez,2,NCFS000,41,rigidez,0,65,
resuelta,2,VMP00SF,13,resolver,0,65,
y,2,CC,140290,y,0,65,
mantenida,2,VMP00SF,20,mantener,0,65,
en,2,SPS00,116148,en,0,65,
las,2,DA0FP0,51322,el,0,65,
dos,2,NCMP000,5961,do,0,65,
distintas,2,AQ0FP0,418,distinto,0,65,[ultimas vidas figuras manos posturas alas piernas caras posturas piernas entrevistas]
horas,2,NCFP000,1602,hora,0,65,[de partes situaciones caras visitas partes reuniones formas ocasiones mitades poses personas facciones posiciones oportunidades posiciones]
y,2,CC,140290,y,0,65,[que que que de del aquellas que después del de anteriores de de convenidas del]
los,2,DA0MP0,79125,el,0,65,
dos,2,NCMP000,5961,do,0,65,
parajes,2,NCMP000,24,paraje,0,65,
la,2,DA0FS0,184190,el,0,65,
mujer,2,NCFS000,2745,mujer,0,65,[misma mujer de mujer idea mujer mujer buscaba misma mano rutina misma mirada mujer misma verdad mujer mujer]
de,2,SPS00,262147,de,0,65,[de inerte que sórdida se era estática amada que]
cuello,2,NCMS000,412,cuello,0,65,[largo ese la la mirada ojos los mi las un mármol largo bellas cuello]
tenso,2,AQ0MS0,44,tenso,0,65,[largo fino largo esbelto largo tenso tieso largo largo largo alto]
los,2,DA0MP0,79125,el,0,65,[la con fría salame ira rostro aquella de]
ojos,2,NCMP000,2700,ojo,0,65,[pelos ojos pechos rasgos ojos hombros pelos dedos ojos ojos hombros dos]
hacia,2,SPS00,3283,hacia,0,65,[serios claros perdidos azules vacíos fijos]
delante,2,RG,325,delante,0,65,
la,2,DA0FS0,184190,el,0,65,
boca,2,NCFS000,862,boca,0,65,[boca mujer imagen nariz cara boca cara boca frente mirada barbilla mujer boca mujer mirada boca]
muerta,2,VMP00SF,64,morir,0,65,
las,2,DA0FP0,51322,el,0,65,[el el desganada la las y con la los el el el el los las la se de]
manos,2,NCFP000,1587,mano,0,65,[manos manos manos cejas piernas manos manos manos cejas manos manos cejas manos manos manos]
plantadas,2,VMP00PF,5,plantar,0,65,[como cerradas suaves finas vacías tersas blancas pálidas sobre temblorosas frías]
en,2,SPS00,116148,en,0,65,
el,2,DA0MS0,139088,el,0,65,
regazo,2,NCMS000,61,regazo,0,65,
Yo,2,PP1CSN00,7844,yo,0,66,
la,2,PP3FSA00,184190,lo,0,66,
miraba,2,VMII3S0,401,mirar,0,66,[imagine bese veía vi veía miraba miraba contemplaba miraba mire]
y,2,CC,140290,y,0,66,[de perdido a intensamente con fijo deslumbrado a y de desde a]
era,2,VSII1S0,8470,ser,0,66,[la la deseaba ella no pensaba veía sentía ella ella sentía ella pensaba no me pensaba]
no,2,RN,55431,no,0,66,[una una mía Bob terrible bella única Bob feliz difícil ella]
sabía,2,VMII3S0,942,saber,0,66,
que,2,CS,57797,que,0,66,[que que que que eso que que que que que que que que que que que]
era,2,VSII1S0,8470,ser,0,66,[ella iría era no no nunca no no no no no no Inés respuesta no]
no,2,RN,55431,no,0,66,[la ella ella ella un no no mortal no no no otra Bob lo no no una no]
todo,2,DI0MS0,3409,todo,0,66,
el,2,DA0MS0,139088,el,0,66,
aire,2,NCMS000,1172,aire,0,66,[tiempo tiempo tiempo cuerpo tiempo mundo tiempo tiempo que]
que,2,PR0CN000,95340,que,0,66,
la,2,PP3FSA00,184190,lo,0,66,
estaba,2,VAII1S0,4479,estar,0,66,
rodeando,2,VMG0000,18,rodear,0,66,
Nunca,2,RG,3224,nunca,1,67,[y fue yo imagine Bob decidí era Inés Bob me me ella me nunca]
supe,2,VMIS1S0,83,saber,0,67,[me volvió mas imagine mas supe mas podría mas habría imagine]
cuál,2,PT0CS000,394,cual,0,67,[que bien cuando que papa en que que como]
fue,2,VSIS3S0,4260,ser,0,67,[fue fue era fue fue fue]
la,2,DA0FS0,184190,el,0,67,[la el su el el el el su la el el el el el la la]
anécdota,2,NCFS000,76,anecdota,0,67,
elegida,2,VMP00SF,54,elegir,0,67,
por,2,SPS00,39975,por,0,67,
Bob,2,NCMS000,8,bob,0,67,
para,2,SPS00,23510,para,0,67,
aquello,2,PD0NS000,687,aquel,0,67,
en,2,SPS00,116148,en,0,67,
todo,2,DI0MS0,3409,todo,0,67,
caso,2,NCMS000,1957,caso,0,67,
estoy,2,VAIP1S0,1185,estar,0,67,[si mi supuse fue pensé nunca simplemente la me si nunca quizás que daba yo era no trataba ella]
seguro,2,AQ0MS0,287,seguro,0,67,[seguro seguro pensando seguro seguro seguro hecho convencido seguro seguro seguro seguro alegre seguro seguro]
de,2,SPS00,262147,de,0,67,[que que de que de que que que de que que de]
que,2,PR0CN000,57797,que,0,67,
no,2,RN,55431,no,0,67,
mintió,2,VMIS3S0,14,mentir,0,67,
de,2,SPS00,262147,de,0,67,
que,2,PR0CN000,57797,que,0,67,
entonces,2,RG,1859,entonces,0,67,
nada,2,PI0CS000,1145,nada,0,67,
ni,2,CC,6241,ni,0,67,
Inés,2,AQ0MS0,60,ines,0,67,[por nadie siquiera nadie nadie nadie nadie siquiera nadie siquiera la]
podía,2,VMII3S0,1956,poder,0,67,[ni podía ni podía podía ni me podía podía podría hubieran ni]
hacerlo,2,VMN0000,543,hacer,0,67,[saber ser cambiar ser alcanzar retroceder cambiar cambiar imaginar hacer]
mentir,2,VMN0000,52,mentir,0,67,[realidad pensar cambiar mas cambiar pues pensar mejor porque cambiar cambiar mejor mas cambiar cambiar cambiar]
No,2,RN,55431,no,0,68,[entonces no pero yo fue hoy eso pero pensé el así]
vi,2,VMIS1S0,439,ver,0,68,[recuerdo porque pude sabia es se me era quiero hubo sabia quería estoy supe había]
más,2,RG,16563,mas,0,68,[en nada nunca ni nada nada a el en nada nada siquiera nada ningún nunca manera]
a,2,SPS00,91082,a,0,68,
Inés,2,AQ0MS0,60,ines,0,68,
ni,2,CC,6241,ni,0,68,
tampoco,2,RG,1367,tampoco,0,68,
a,2,SPS00,91082,a,0,68,
su,2,DP3CS0,39487,su,0,68,[Bob Bob Bob Bob Bob Bob Bob Bob Bob Bob su Bob Bob Bob Bob Bob Bob Bob]
forma,2,NCFS000,2411,forma,0,68,[hermano hermano hermano hermano hermano hermano hermano hermano padre]
vacía,2,AQ0FS0,94,vacio,0,68,[de de de grácil de esbelta de de de de de de vacía]
y,2,CC,140290,y,0,68,
endurecida,2,VMP00SF,4,endurecer,0,68,[su a rígida muerta plena rígida extraña fría muda altanera atrapante]
supe,2,NCMS000,83,supe,0,68,[no tampoco no nunca no no su ni supe]
que,2,PR0CN000,57797,que,0,68,[que que que entonces que con]
se,2,P00CN000,68376,se,0,68,
casó,2,VMIS3S0,73,casar,0,68,
y,2,CC,140290,y,0,68,
que,2,PR0CN000,57797,que,0,68,
no,2,RN,55431,no,0,68,
vive,2,VMIP3S0,256,vivir,0,68,
ya,2,RG,8430,ya,0,68,
en,2,SPS00,116148,en,0,68,
Buenos,2,AQ0MP0,1,bueno,0,68,
Aires,2,NCMP000,5,aire,0,68,
Por,2,SPS00,39975,por,0,69,
entonces,2,RG,1859,entonces,0,69,
en,2,SPS00,116148,en,0,69,
medio,2,NCMS000,238,medio,0,69,
del,2,SPS00,49116,de,0,69,[tarde de de de de de del de de de de de de de de de]
odio,2,NCMS000,152,odio,0,69,[diario caos dolor caos pensamiento fracaso año dolor mundo frío verano salón escándalo campo campo salón escándalo obstinado quilombo]
y,2,CC,140290,y,0,69,[que que que a y que que que y y que que de que a]
del,2,SPS00,49116,de,0,69,
sufrimiento,2,NCMS000,150,sufrimiento,0,69,
me,2,PP1CS000,18401,me,0,69,
gustaba,2,VMII3S0,290,gustar,0,69,
imaginar,2,VMN0000,232,imaginar,0,69,
a,2,SPS00,91082,a,0,69,
Bob,2,NCMS000,8,bob,0,69,
imaginando,2,VMG0000,40,imaginar,0,69,
mis,2,DP1CPS,2233,mi,0,69,
hechos,2,NCMP000,379,hecho,0,69,
y,2,CC,140290,y,0,69,
eligiendo,2,VMG0000,17,elegir,0,69,
la,2,DA0FS0,184190,el,0,69,[el con sus los palabras uno una las no recordarme mis una]
cosa,2,NCFS000,1521,cosa,0,69,[mejor cosa bebida causa casa forma peor frase peor cosa anécdota manera ultima]
justa,2,AQ0FS0,74,justo,0,69,[de que mas mas mas mas mas mas mas mas]
o,2,CC,18439,o,0,69,
el,2,DA0MS0,139088,el,0,69,
conjunto,2,NCMS000,529,conjunto,0,69,
de,2,SPS00,262147,de,0,69,
cosas,2,NCFP000,2528,cosa,0,69,[virtudes cosas cosas cosas cosas una cosas cosas ropa cosas cosas cosas las palabras cosas cosas]
que,2,PR0CN000,95340,que,0,69,[exactas un justas que que precisas que exactas justas que]
fue,2,VSIS3S0,4260,ser,0,69,[suelen solía me harían eran yo mas harían molestaban le hicieron]
capaz,2,AQ0CS0,907,capaz,0,69,[lo hecha después tan haciendo necesaria diciendo el puesto las la encontrando decisivo necesario que a]
de,2,SPS00,262147,de,0,69,[de de de de de de de de de de de de de convencer de]
matarme,2,VMN0000,9,matar,0,69,[hacer pensar decirme decir creer decir hacer crear generar decir hacer imaginar decir inventar cagar decir ver hacerme convencer]
en,2,SPS00,116148,en,0,69,[de un para silenciosamente la y por y de]
Inés,2,AQ0MS0,60,ines,0,69,
y,2,CC,140290,y,0,69,
matarla,2,VMN0000,5,matar,0,69,
a,2,SPS00,91082,a,0,69,
ella,2,PP3FS000,5484,el,0,69,
para,2,SPS00,23510,para,0,69,
mí,2,PP1CSO00,2066,mi,0,69,
Ahora,2,RG,4924,ahora,1,70,[yo la nunca finalmente Bob yo supe estuve años cuando tampoco as yo ahora]
hace,2,VMIP3S0,4265,hacer,0,70,[yo si tengo sigo que hace se que si estoy tranquilo]
cerca,2,RG,109,cerca,0,70,[años tanto ya muchos muchos ya años ya tiempo]
de,2,SPS00,262147,de,0,70,
un,2,DI0MS0,1868,uno,0,70,
año,2,NCMS000,1921,anio,0,70,
que,2,PR0CN000,57797,que,0,70,
veo,2,VMIP1S0,366,ver,0,70,
a,2,SPS00,91082,a,0,70,
Bob,2,NCMS000,8,bob,0,70,
casi,2,RG,3349,casi,0,70,
diariamente,2,RG,69,diariamente,0,70,
en,2,SPS00,116148,en,0,70,
el,2,DA0MS0,139088,el,0,70,
mismo,2,AQ0MS0,1751,mismo,0,70,[bar club fondo club club club]
café,2,NCMS000,184,cafe,0,70,[bar lugar lugar club bar bar bar bar club bar momento club bar lugar bar bar]
rodeado,2,VMP00SM,131,rodear,0,70,[con en viejo en sentado a siempre sin tomando con a en a en como en la con de]
de,2,SPS00,262147,de,0,70,
la,2,DA0FS0,184190,el,0,70,
misma,2,AQ0FS0,1519,mismo,0,70,
gente,2,NCFS000,1550,gente,0,70,
Cuando,2,CS,8812,cuando,0,71,
nos,2,PP1CP000,6495,nos,0,71,
presentaron,2,VMIS3P0,43,presentar,0,71,
hoy,2,RG,2330,hoy,0,71,
se,2,P00CN000,68376,se,0,71,[es hace hace se hace es vi nos ya mismo en en en se lo]
llama,2,VMIP3S0,500,llamar,0,71,[junto cumplen cumplen hace llama acerco dirigió cumple cumple que cumple ve]
Roberto,2,RG,66,roberto,0,71,[Boby Roberto Roberto Roberto de Ricardo Roberto Roberto de Roberto Roberto]
comprendí,2,VMIS1S0,96,comprender,0,71,
que,2,CS,57797,que,0,71,
el,2,DA0MS0,139088,el,0,71,[nunca era era el era ya era el el su el]
pasado,2,NCMS000,619,pasado,0,71,[destino nombre hombre tiempo odio tiempo niño mismo también había hombre era mismo eras enojo también]
no,2,RN,55431,no,0,71,[fue fue había había era cruel viejo había expiro había]
tiene,2,VMIP3S0,4715,tener,0,71,[solo era cambiaría se había era había es podía era existía]
tiempo,2,NCMS000,4148,tiempo,0,71,[nada tiempo ninguna perdón escapatoria olvido fin olvido nada]
y,2,CC,140290,y,0,71,[en ni y ni presente para de para en para ni ahora perdido que ni y]
el,2,DA0MS0,139088,el,0,71,
ayer,2,NCMS000,241,ayer,0,71,
se,2,P00CN000,68376,se,0,71,
junta,2,VMIP3S0,12,juntar,0,71,
allí,2,RG,2237,alli,0,71,
con,2,SPS00,47141,con,0,71,
la,2,DA0FS0,184190,el,0,71,
fecha,2,NCFS000,243,fecha,0,71,
de,2,SPS00,262147,de,0,71,
diez,2,NCFS000,683,diez,0,71,[los hoy hoy su hoy hoy cuando hoy cupido hoy ahora vencimiento hoy hoy nacimiento]
años,2,NCMP000,6573,anio,0,71,[años años años años años otros años mundos años años lustros monedas años ayeres días segundos años años]
atrás,2,RG,694,atras,0,71,[que atrás atrás atrás atrás sin pasados de atrás atrás después después y atrás]
Algún,2,DI0MS0,1649,alguno,0,72,
gastado,2,VMP00SM,15,gastar,0,72,
rastro,2,NCMS000,99,rastro,0,72,
de,2,SPS00,262147,de,0,72,
Inés,2,AQ0MS0,60,ines,0,72,
había,2,VAII1S0,10950,haber,0,72,
aún,2,RG,1766,aun,0,72,
en,2,SPS00,116148,en,0,72,
su,2,DP3CS0,39487,su,0,72,
cara,2,NCFS000,1120,cara,0,72,
y,2,CC,140290,y,0,72,
un,2,DI0MS0,60280,uno,0,72,
movimiento,2,NCMS000,657,movimiento,0,72,
de,2,SPS00,262147,de,0,72,
la,2,DA0FS0,184190,el,0,72,[su cejas su cabeza sus ceja cabeza sus fatiga sus soberbia]
boca,2,NCFS000,862,boca,0,72,[cabeza boca mano mirada cabeza mano puerta boca mirada ceja]
de,2,SPS00,262147,de,0,72,[me chata y rosa me evocaba]
Bob,2,NCMS000,8,bob,0,72,
alcanzó,2,VMIS3S0,130,alcanzar,0,72,
para,2,SPS00,23510,para,0,72,
que,2,CS,57797,que,0,72,
yo,2,PP1CSN00,7844,yo,0,72,
volviera,2,VMSI3S0,52,volver,0,72,
a,2,SPS00,91082,a,0,72,[a a a a a a a a a a a a a a a]
ver,2,VMN0000,2471,ver,0,72,[sentir odiarlo verla sentir recordarla reconocer recordarla recordar sentir ver imaginar pensar sentir verla recordar ver verla recordar su]
el,2,DA0MS0,139088,el,0,72,[la su a a lo que que su su a en a su a su]
alargado,2,VMP00SM,14,alargar,0,72,[rostro rostro mismo mismo rostro rostro rostro gesto mismo parecido rostro mismo]
cuerpo,2,NCMS000,1892,cuerpo,0,72,[rostro odio rostro cuerpo rostro cigarro rostro perfil cuerpo rostro cuello]
de,2,SPS00,262147,de,0,72,[de de de de de de lánguido de de sentado de]
la,2,DA0FS0,184190,el,0,72,[Inés Inés Inés Inés Inés Inés ella ella ella Inés]
muchacha,2,NCFS000,360,muchacho,0,72,[mujer mujer hermana mujer muchacha que misma hermana hermana ironía mujer mujer mujer mujer mesa mujer]
sus,2,DP3CP0,16974,su,0,72,[entonces y pero los un erguido sin sus imaginarla el la]
calmosos,2,AQ0MP0,1,calmoso,0,72,
y,2,CC,140290,y,0,72,
desenvueltos,2,VMP00PM,4,desenvolver,0,72,[suaves distintivos hermosos rígidos característicos rígidos suaves cálidos serenos largos largos esplendidos delicado lentos hermosos lindos]
pasos,2,NCMP000,431,paso,0,72,[ojos gestos brazos ojos movimientos movimientos vestidos brazos cabellos gestos pasos dedos brazos brazos dedos]
y,2,CC,140290,y,0,72,[su su sus era su su sus disuelta su caminando la su su sus su su sus]
para,2,SPS00,23510,para,0,72,
que,2,CS,57797,que,0,72,
los,2,DA0MP0,79125,el,0,72,
mismos,2,AQ0MP0,278,mismo,0,72,
inalterados,2,VMP00PM,1,inalterar,0,72,[se sientan se gestos me volvieran gestos ojos que]
ojos,2,NCMP000,2700,ojo,0,72,[rasgos recuerdos ojos ojos rasgos gestos ojos ojos sentimientos rasgos gestos músculos momentos ojos]
azules,2,AQ0CP0,194,azul,0,72,[me me se azules aquellos azules me de de azules azules]
volvieran,2,VMSI3P0,13,volver,0,72,
a,2,SPS00,91082,a,0,72,[a a a a a su a recordarme]
mirarme,2,VMN0000,49,mirar,0,72,[mi ser su ser recordarme vivir]
bajo,2,SPS00,1607,bajo,0,72,[una con como inmóvil a de como como y como intensamente de a con otra]
un,2,DI0MS0,60280,uno,0,72,
flojo,2,AQ0MS0,15,flojo,0,72,[breve manto manto hechizo gesto odio ceño cielo mismo frío tono tenue cielo techo]
peinado,2,NCMS000,34,peinado,0,72,
que,2,PR0CN000,95340,que,0,72,
cruzaba,2,VMII3S0,37,cruzar,0,72,
y,2,CC,140290,y,0,72,
sujetaba,2,VMII3S0,25,sujetar,0,72,
una,2,DI0FS0,43026,uno,0,72,
cinta,2,NCFS000,93,cinta,0,72,
roja,2,AQ0FS0,156,rojo,0,72,
Ausente,2,AQ0CS0,61,ausente,0,73,[su el pero entonces se desde un pero entonces tenía con cuando desde ahora pero ausente el caminando en]
y,2,CC,140290,y,0,73,
perdida,2,VMP00SF,117,perder,0,73,
para,2,SPS00,23510,para,0,73,
siempre,2,RG,4835,siempre,0,73,[la siempre siempre mayoría mi mi mi siempre siempre mi siempre que]
podía,2,VMII3S0,1956,poder,0,73,[Inés fue Inés el sin Inés Inés Inés ya se en]
conservarse,2,VMN0000,6,conservar,0,73,[ver conservarse ver verla verla imaginar observar sentirla verla conservarse recordarla estar ver]
viviente,2,AQ0CS0,40,viviente,0,73,[su junto en en intacta en aun inmóvil su]
e,2,CC,3253,y,0,73,
intacta,2,AQ0FS0,40,intacto,0,73,
definitivamente,2,RG,249,definitivamente,0,73,
inconfundible,2,AQ0CS0,31,inconfundible,0,73,
idéntica,2,NCFS000,64,identico,0,73,
a,2,SPS00,91082,a,0,73,
lo,2,DA0NS0,11311,el,0,73,
esencial,2,AQ0CS0,1,esencial,0,73,
suyo,2,PX3MS0C0,506,suyo,0,73,
Pero,2,CC,18593,pero,0,74,
era,2,VSII1S0,8470,ser,0,74,
trabajoso,2,AQ0MS0,7,trabajoso,0,74,
escarbar,2,VMN0000,10,escarbar,0,74,
en,2,SPS00,116148,en,0,74,
la,2,DA0FS0,184190,el,0,74,
cara,2,NCFS000,1120,cara,0,74,
las,2,DA0FP0,51322,el,0,74,[su y encontrar en en era era ver y el era su era en buscar en]
palabras,2,NCFP000,1425,palabra,0,74,[manos facciones finas manos facciones manos arrugas ojeras arrugas expresiones manos]
